st,end
1672832114462,1672832114821
1672832113797,1672832114821
1672832114366,1672832114821
1672832114431,1672832114825
1672832114225,1672832114837
1672832114009,1672832114861
1672832114550,1672832114891
1672832114683,1672832114920
1672832114886,1672832114940
1672832113783,1672832114960
1672832114019,1672832114982
1672832114993,1672832115135
1672832113719,1672832115225
1672832114218,1672832115243
1672832114402,1672832115270
1672832115247,1672832115279
1672832114258,1672832115282
1672832114223,1672832115329
1672832115112,1672832115412
1672832114540,1672832115418
1672832113955,1672832115445
1672832113781,1672832115476
1672832114976,1672832115507
1672832114882,1672832115528
1672832114432,1672832115590
1672832114547,1672832115618
1672832114885,1672832115694
1672832115312,1672832115732
1672832115523,1672832115786
1672832115211,1672832115816
1672832115541,1672832115836
1672832114712,1672832115867
1672832113942,1672832115885
1672832115917,1672832116004
1672832115553,1672832116074
1672832115590,1672832116120
1672832114626,1672832116204
1672832115983,1672832116205
1672832116198,1672832116288
1672832116287,1672832116350
1672832114305,1672832116464
1672832116372,1672832116482
1672832114257,1672832116514
1672832115920,1672832116520
1672832114682,1672832116618
1672832116367,1672832116873
1672832113798,1672832116956
1672832116907,1672832117003
1672832114042,1672832117042
1672832115639,1672832117139
1672832115449,1672832117185
1672832117101,1672832117284
1672832117254,1672832117502
1672832117532,1672832117552
1672832117570,1672832117602
1672832114746,1672832117725
1672832116615,1672832117878
1672832117684,1672832117893
1672832117609,1672832117932
1672832119325,1672832119364
1672832121768,1672832121845
1672832121862,1672832121942
1672832121928,1672832121947
1672832121785,1672832121969
1672832121852,1672832122006
1672832121901,1672832122015
1672832121984,1672832122042
1672832121796,1672832122050
1672832122017,1672832122068
1672832122051,1672832122088
1672832122078,1672832122121
1672832122119,1672832122156
1672832121997,1672832122182
1672832122119,1672832122245
1672832122238,1672832122316
1672832122363,1672832122425
1672832122324,1672832122506
1672832122513,1672832122564
1672832122502,1672832122589
1672832122412,1672832122603
1672832122608,1672832122639
1672832122442,1672832122640
1672832122615,1672832122657
1672832122495,1672832122682
1672832122572,1672832122775
1672832122759,1672832122782
1672832122734,1672832122827
1672832122814,1672832122829
1672832122819,1672832122840
1672832122877,1672832122896
1672832122797,1672832122903
1672832122924,1672832122954
1672832122831,1672832122956
1672832122971,1672832122989
1672832122952,1672832123008
1672832122839,1672832123036
1672832123043,1672832123153
1672832123041,1672832123164
1672832123047,1672832123209
1672832123157,1672832123215
1672832123212,1672832123287
1672832123212,1672832123310
1672832123245,1672832123315
1672832123426,1672832123466
1672832123410,1672832123471
1672832123321,1672832123477
1672832123461,1672832123488
1672832123438,1672832123572
1672832123567,1672832123598
1672832123419,1672832123627
1672832123531,1672832123658
1672832123486,1672832123687
1672832123594,1672832123722
1672832123740,1672832123800
1672832123251,1672832123847
1672832123729,1672832123926
1672832123754,1672832123948
1672832123971,1672832123982
1672832123812,1672832123988
1672832123645,1672832124008
1672832123994,1672832124049
1672832124169,1672832124212
1672832124157,1672832124231
1672832124172,1672832124232
1672832124264,1672832124286
1672832124240,1672832124388
1672832124301,1672832124395
1672832124338,1672832124465
1672832124240,1672832124487
1672832124461,1672832124500
1672832124388,1672832124515
1672832124408,1672832124563
1672832124551,1672832124576
1672832124554,1672832124587
1672832124615,1672832124677
1672832124650,1672832124688
1672832124424,1672832124725
1672832124827,1672832124855
1672832124875,1672832124914
1672832124929,1672832125027
1672832124948,1672832125041
1672832125030,1672832125070
1672832125030,1672832125173
1672832125068,1672832125189
1672832124843,1672832125204
1672832125026,1672832125210
1672832125181,1672832125300
1672832125239,1672832125321
1672832125352,1672832125458
1672832125326,1672832125460
1672832125417,1672832125486
1672832125417,1672832125486
1672832125408,1672832125498
1672832125378,1672832125505
1672832125495,1672832125541
1672832125406,1672832125570
1672832125415,1672832125607
1672832125520,1672832125629
1672832125629,1672832125659
1672832125556,1672832125695
1672832125695,1672832125746
1672832125816,1672832125884
1672832125452,1672832125886
1672832125879,1672832125938
1672832125903,1672832125947
1672832125903,1672832125995
1672832125934,1672832126005
1672832125883,1672832126023
1672832125898,1672832126068
1672832125856,1672832126135
1672832126210,1672832126234
1672832126212,1672832126252
1672832126182,1672832126340
1672832126067,1672832126423
1672832126409,1672832126446
1672832126383,1672832126458
1672832126482,1672832126518
1672832126210,1672832126525
1672832126443,1672832126587
1672832126455,1672832126600
1672832126638,1672832126673
1672832126493,1672832126754
1672832126421,1672832126755
1672832126746,1672832126785
1672832126500,1672832126855
1672832126636,1672832126873
1672832126574,1672832126918
1672832126856,1672832126945
1672832126815,1672832126975
1672832126897,1672832126985
1672832126442,1672832126998
1672832126876,1672832127019
1672832127038,1672832127058
1672832127057,1672832127120
1672832127091,1672832127124
1672832126782,1672832127133
1672832126935,1672832127153
1672832127188,1672832127225
1672832127171,1672832127243
1672832127195,1672832127275
1672832127269,1672832127301
1672832127264,1672832127302
1672832127297,1672832127320
1672832127238,1672832127360
1672832127310,1672832127396
1672832127319,1672832127401
1672832127181,1672832127402
1672832127430,1672832127465
