st,end
1679300121598,1679300127207
1679300121627,1679300127279
1679300122662,1679300127491
1679300122657,1679300127539
1679300122654,1679300127559
1679300121627,1679300127563
1679300121623,1679300127595
1679300121566,1679300127627
1679300121587,1679300127651
1679300121593,1679300127671
1679300121604,1679300127827
1679300122647,1679300127843
1679300121615,1679300127903
1679300121584,1679300127919
1679300121619,1679300127947
1679300121579,1679300128019
1679300121586,1679300128039
1679300121607,1679300128073
1679300127213,1679300128853
1679300127600,1679300128999
1679300127633,1679300129055
1679300127284,1679300129071
1679300127952,1679300129143
1679300127657,1679300129183
1679300127676,1679300129251
1679300127568,1679300129311
1679300127832,1679300129319
1679300127545,1679300129470
1679300127497,1679300129571
1679300127565,1679300129962
1679300128739,1679300129987
1679300128025,1679300130019
1679300127925,1679300130110
1679300127848,1679300130183
1679300128076,1679300130195
1679300128729,1679300130226
1679300128044,1679300130383
1679300129253,1679300130591
1679300128855,1679300130647
1679300129001,1679300130674
1679300128745,1679300130679
1679300127908,1679300130727
1679300129145,1679300130771
1679300129073,1679300130827
1679300129185,1679300130838
1679300129471,1679300130843
1679300129313,1679300130875
1679300129321,1679300131058
1679300129992,1679300131106
1679300129964,1679300131327
1679300130196,1679300131339
1679300130021,1679300131370
1679300129574,1679300131382
1679300130230,1679300131529
1679300130385,1679300131639
1679300130593,1679300131966
1679300130649,1679300131967
1679300130845,1679300132163
1679300130877,1679300132234
1679300130840,1679300132271
1679300130729,1679300132279
1679300130675,1679300132279
1679300130829,1679300132323
1679300131059,1679300132335
1679300130773,1679300132343
1679300130185,1679300132351
1679300130685,1679300132387
1679300131108,1679300132527
1679300131329,1679300132687
1679300131383,1679300132731
1679300131341,1679300133119
1679300132281,1679300133223
1679300131969,1679300133247
1679300131968,1679300133379
1679300131530,1679300133411
1679300132281,1679300133559
1679300131641,1679300133563
1679300132236,1679300133615
1679300132165,1679300133715
1679300132389,1679300133819
1679300132273,1679300134023
1679300132345,1679300134139
1679300132337,1679300134179
1679300132806,1679300134207
1679300133249,1679300134247
1679300132805,1679300134247
1679300132797,1679300134314
1679300132325,1679300134467
1679300132353,1679300134571
1679300132529,1679300134579
1679300132733,1679300134647
1679300133413,1679300134735
1679300133380,1679300134751
1679300132792,1679300134799
1679300133121,1679300134881
1679300132689,1679300134903
1679300133225,1679300134911
1679300133617,1679300134971
1679300133561,1679300135415
1679300133717,1679300135427
1679300134581,1679300135543
1679300133821,1679300135607
1679300134141,1679300135659
1679300134469,1679300135767
1679300134737,1679300135787
1679300134573,1679300135887
1679300134973,1679300136027
1679300134211,1679300136035
1679300134251,1679300136143
1679300134905,1679300136150
1679300134913,1679300136259
1679300134318,1679300136278
1679300134649,1679300136383
1679300135429,1679300136675
1679300134883,1679300136847
1679300134804,1679300136887
1679300135417,1679300136983
1679300135609,1679300136999
1679300135789,1679300137112
1679300135661,1679300137131
1679300135545,1679300137275
1679300136261,1679300137291
1679300135769,1679300137575
1679300135889,1679300137671
1679300136029,1679300137751
1679300136279,1679300137771
1679300136037,1679300137847
1679300136145,1679300137881
1679300136385,1679300137963
1679300136152,1679300138059
1679300136985,1679300138347
1679300136677,1679300138399
1679300137001,1679300138427
1679300136849,1679300138447
1679300137276,1679300138563
1679300136863,1679300138648
1679300137673,1679300138687
1679300137133,1679300138851
1679300137773,1679300138851
1679300137113,1679300138955
1679300136889,1679300139027
1679300137965,1679300139046
1679300137849,1679300139235
1679300137894,1679300139335
1679300137887,1679300139391
1679300137884,1679300139471
1679300137877,1679300139491
1679300137753,1679300139519
1679300138688,1679300139618
1679300137883,1679300139655
1679300138061,1679300139675
1679300138429,1679300139719
1679300138652,1679300139907
1679300138853,1679300140064
1679300137577,1679300140127
1679300139029,1679300140139
1679300138401,1679300140415
