st,end
1679372871878,1679372872261
1679372872174,1679372872261
1679372872146,1679372872261
1679372872096,1679372872261
1679372872158,1679372872261
1679372871797,1679372872262
1679372871982,1679372872284
1679372871759,1679372872311
1679372872197,1679372872320
1679372872325,1679372872344
1679372872342,1679372872388
1679372872284,1679372872409
1679372871760,1679372872417
1679372872368,1679372872420
1679372872419,1679372872477
1679372872543,1679372872552
1679372872454,1679372872566
1679372872557,1679372872582
1679372872575,1679372872626
1679372872683,1679372872710
1679372872733,1679372872744
1679372872782,1679372872794
1679372872791,1679372872805
1679372872798,1679372872815
1679372872783,1679372872831
1679372872804,1679372872950
1679372872824,1679372872998
1679372873013,1679372873047
1679372873076,1679372873116
1679372873139,1679372873168
1679372873095,1679372873181
1679372873182,1679372873200
1679372873198,1679372873206
1679372873149,1679372873262
1679372873292,1679372873376
1679372873381,1679372873393
1679372873395,1679372873409
1679372873458,1679372873533
1679372873476,1679372873563
1679372873661,1679372873681
1679372875490,1679372875586
1679372875583,1679372875634
1679372875642,1679372875676
1679372875768,1679372875809
1679372875940,1679372876005
1679372875987,1679372876078
1679372876059,1679372876096
1679372876173,1679372876282
1679372876374,1679372876459
1679372876503,1679372876519
1679372876538,1679372876553
1679372876589,1679372876628
1679372876583,1679372876637
1679372876862,1679372876891
1679372876813,1679372876902
1679372876876,1679372876927
1679372876918,1679372876927
1679372876924,1679372876961
1679372877051,1679372877122
1679372877002,1679372877153
1679372877130,1679372877153
1679372877154,1679372877164
1679372877139,1679372877179
1679372877254,1679372877265
1679372877122,1679372877304
1679372877289,1679372877363
1679372877312,1679372877437
1679372877380,1679372877449
1679372877470,1679372877494
1679372877418,1679372877508
1679372877282,1679372877539
1679372877528,1679372877567
1679372877250,1679372877591
1679372877560,1679372877603
1679372877642,1679372877680
1679372877621,1679372877699
1679372877739,1679372877750
1679372877741,1679372877765
1679372877644,1679372877772
1679372877802,1679372877809
1679372877888,1679372877920
1679372878007,1679372878026
1679372877934,1679372878040
1679372878018,1679372878044
